id,intent,user_input,bot_response,timestamp,confidence_score,conversation_id
9335,greeting,yo,Hello! What brings you here?,2024-11-27T09:49:40.628383,0.98,3887
9336,technical_support,Help with login,"To fix login, try: update software. If that doesn't work, contact support.",2024-12-06T11:16:29.628383,0.93,3887
9337,order_status,Order #59413 status please,Your order #59413 is out for delivery. Estimated delivery: tomorrow.,2024-12-19T15:14:29.628383,0.84,3887
9338,product_inquiry,Information about iPhone,"Yes, iPhone is in stock. The price is $829 and free shipping.",2024-12-17T04:22:57.628383,0.87,3887
9339,greeting,yo,Hey there!,2024-12-21T09:14:55.628383,0.99,3888
9340,payment_issue,Can't pay for service,"I'll help with your service payment. First check card details, then clear browser cache.",2024-11-28T08:55:23.628383,0.82,3888
9341,order_status,Order #40236 status please,Your order #40236 is in transit. Estimated delivery: by end of week.,2024-12-10T18:44:15.628383,0.87,3888
9342,order_status,Order #79066 status please,Your order #79066 is out for delivery. Estimated delivery: in 2 days.,2024-11-28T03:30:55.628383,0.77,3888
9343,greeting,hey,Hello! How may I help you?,2024-11-24T01:29:24.628383,0.95,3889
9344,product_inquiry,Price of iPhone?,"Yes, iPhone is in stock. The price is $165 and 1-year warranty.",2024-12-01T02:34:36.628383,0.88,3889
9345,goodbye,goodbye,Have a good one!,2024-12-05T00:27:17.628383,0.98,3889
9346,greeting,hey,Hey!,2024-12-17T10:00:14.628383,0.96,3890
9347,technical_support,Problem with app,"To fix app, try: restart the device. If that doesn't work, reset to defaults.",2024-12-20T10:46:21.628383,0.91,3890
9348,product_inquiry,Do you have laptop in stock?,"Yes, laptop is in stock. The price is $405 and gift wrapping.",2024-11-28T21:39:39.628383,0.86,3890
9349,order_status,Order #92186 status please,I've checked order #92186. Status: out for delivery. Expected arrival: next week.,2024-12-11T07:47:04.628383,0.82,3890
9350,greeting,hi hi,Hi there!,2024-12-05T01:44:41.628383,0.95,3891
9351,goodbye,see ya,"Thanks, bye!",2024-12-11T08:19:00.628383,0.99,3891
9352,payment_issue,Payment error service,"I'll help with your service payment. First try another payment method, then contact your bank.",2024-11-30T03:28:41.628383,0.85,3891
9353,goodbye,ok bye,Goodbye!,2024-12-13T11:25:55.628383,0.97,3891
9354,greeting,hi,Hey! How can I assist you?,2024-11-28T14:42:02.628383,0.99,3892
9355,product_inquiry,Do you have mouse in stock?,We have mouse. It costs $164 and comes with free shipping.,2024-12-03T05:16:13.628383,0.77,3892
9356,greeting,hello!,Hey! What's up?,2024-11-22T23:18:50.628383,0.98,3893
9357,payment_issue,Problem paying order,"To resolve payment for order, try verify billing address. If needed, contact your bank.",2024-12-01T20:47:58.628383,0.85,3893
9358,greeting,sup,Hi!,2024-11-23T11:17:38.628383,0.99,3893
9359,payment_issue,Problem paying service,"To resolve payment for service, try check card details. If needed, clear browser cache.",2024-12-06T09:07:25.628383,0.79,3893
9360,greeting,hi,Hey there!,2024-12-13T12:13:38.628383,0.96,3894
9361,payment_issue,Problem paying purchase,"For the payment issue with purchase, please check card details. Then contact your bank.",2024-11-22T13:51:34.628383,0.75,3894
9362,goodbye,see ya,Bye bye!,2024-12-20T18:11:29.628383,0.96,3894
9363,goodbye,cya,"Thanks, bye!",2024-11-27T07:28:48.628383,0.96,3894
9364,greeting,hello!,Hi there! Need any help?,2024-12-07T08:17:25.628383,0.99,3895
9365,technical_support,Issue with update,"For update issues: First restart the device, then reset to defaults.",2024-11-26T03:25:00.628383,0.94,3895
9366,technical_support,How to fix app,"I can help with app. Start by restart the device, followed by reset to defaults.",2024-12-05T07:42:21.628383,0.77,3895
9367,greeting,hello hello,Hello there!,2024-11-24T09:01:36.628383,0.96,3896
9368,payment_issue,Can't pay for subscription,"I'll help with your subscription payment. First verify billing address, then clear browser cache.",2024-11-29T06:21:11.628383,0.88,3896
9369,technical_support,Problem with wifi,"For wifi issues: First update software, then contact support.",2024-12-01T05:55:31.628383,0.85,3896
9370,product_inquiry,Price of tablet?,We have tablet. It costs $813 and comes with gift wrapping.,2024-12-15T18:28:25.628383,0.9,3896
9371,greeting,hey there,Hey! What's up?,2024-12-16T05:05:47.628383,0.96,3897
9372,order_status,Where is my order #79066?,I've checked order #79066. Status: out for delivery. Expected arrival: tomorrow.,2024-12-14T04:50:36.628383,0.76,3897
9373,product_inquiry,Tell me about monitor,"Yes, monitor is in stock. The price is $860 and gift wrapping.",2024-12-21T19:45:54.628383,0.88,3897
9374,order_status,Where is my order #98371?,I've checked order #98371. Status: processing. Expected arrival: in 2 days.,2024-11-24T19:02:29.628383,0.82,3897
9375,payment_issue,Payment error order,"For the payment issue with order, please check card details. Then contact your bank.",2024-12-06T18:09:37.628383,0.93,3897
9376,greeting,hello hello,Hey there!,2024-12-05T09:05:24.628383,0.99,3898
9377,greeting,hey,Hi!,2024-12-11T15:21:46.628383,0.95,3898
9378,payment_issue,Payment failed for order,"To resolve payment for order, try check card details. If needed, try again in 1 hour.",2024-12-12T04:50:57.628383,0.9,3898
9379,goodbye,ttyl,Take care!,2024-12-09T20:09:38.628383,0.96,3898
9380,greeting,evening,Hi! How can I help?,2024-11-26T18:30:34.628383,0.99,3899
9381,payment_issue,Problem paying order,"For the payment issue with order, please check card details. Then contact your bank.",2024-12-12T21:28:50.628383,0.79,3899
9382,greeting,hey hey,Hello!,2024-12-14T14:30:57.628383,0.98,3900
9383,greeting,sup,Hi there!,2024-12-16T07:52:33.628383,0.99,3900
9384,greeting,evening,Hi!,2024-12-08T16:28:22.628383,0.99,3901
9385,payment_issue,Payment error purchase,"For the payment issue with purchase, please check card details. Then try again in 1 hour.",2024-11-30T21:38:54.628383,0.83,3901
9386,order_status,Where is my order #26708?,I've checked order #26708. Status: in transit. Expected arrival: tomorrow.,2024-12-18T23:58:14.628383,0.75,3901
9387,product_inquiry,Do you have mouse in stock?,"Yes, mouse is in stock. The price is $861 and 1-year warranty.",2024-12-16T23:29:09.628383,0.94,3901
9388,goodbye,peace out,Goodbye!,2024-12-06T23:16:40.628383,0.96,3901
9389,greeting,evening,Hi! How can I help?,2024-12-20T07:58:40.628383,0.97,3902
9390,goodbye,peace out,Bye!,2024-12-14T23:03:39.628383,0.97,3902
9391,greeting,hi!,Hey there!,2024-12-01T09:37:05.628383,0.96,3903
9392,goodbye,take care,"Thanks, bye!",2024-11-22T18:00:52.628383,0.96,3903
9393,greeting,sup,Hello!,2024-12-02T03:42:23.628383,0.96,3904
9394,payment_issue,Can't pay for service,"To resolve payment for service, try check card details. If needed, clear browser cache.",2024-11-23T04:36:28.628383,0.82,3904
9395,technical_support,Help with update,"To fix update, try: restart the device. If that doesn't work, reset to defaults.",2024-12-13T07:08:04.628383,0.76,3904
9396,goodbye,night,Bye bye!,2024-12-18T08:45:04.628383,0.97,3904
9397,greeting,morning,Hello there!,2024-12-20T06:45:10.628383,0.99,3905
9398,product_inquiry,I'm looking for iPhone,iPhone is available. Priced at $646 with gift wrapping.,2024-12-15T16:46:29.628383,0.86,3905
9399,technical_support,How to fix update,"I can help with update. Start by restart the device, followed by reset to defaults.",2024-12-13T19:05:55.628383,0.77,3905
9400,greeting,hi!,Hi there!,2024-12-12T01:34:48.628383,0.98,3906
9401,goodbye,good night,Bye!,2024-12-08T07:50:47.628383,0.99,3906
9402,product_inquiry,Tell me about keyboard,"Yes, keyboard is in stock. The price is $952 and free shipping.",2024-12-11T12:08:05.628383,0.88,3906
9403,goodbye,peace out,Bye for now!,2024-11-23T19:56:58.628383,0.96,3906
9404,goodbye,night,"Thanks, bye!",2024-12-02T11:01:35.628383,0.97,3906
9405,greeting,evening,Hello there!,2024-12-14T18:50:26.628383,0.95,3907
9406,technical_support,Help with wifi,"I can help with wifi. Start by clear cache, followed by contact support.",2024-12-05T11:16:12.628383,0.76,3907
9407,order_status,Where is my order #39848?,Order #39848 is currently processing. Should arrive next week.,2024-12-04T02:49:54.628383,0.86,3907
9408,greeting,hello!,Hello there!,2024-12-13T18:40:51.628383,0.99,3908
9409,product_inquiry,Do you have headphones in stock?,We have headphones. It costs $231 and comes with 1-year warranty.,2024-12-07T11:08:42.628383,0.77,3908
9410,payment_issue,Issue paying subscription,"I'll help with your subscription payment. First try another payment method, then contact your bank.",2024-11-26T06:03:42.628383,0.79,3908
9411,goodbye,peace,See you later!,2024-12-15T15:02:06.628383,0.98,3908
9412,greeting,yo,Hey!,2024-12-15T10:11:59.628383,0.95,3909
9413,order_status,Where is my order #52487?,Order #52487 is currently out for delivery. Should arrive tomorrow.,2024-11-24T20:56:22.628383,0.88,3909
9414,goodbye,peace out,Have a great day!,2024-11-24T16:17:38.628383,0.99,3909
9415,payment_issue,Payment error subscription,"For the payment issue with subscription, please check card details. Then contact your bank.",2024-12-07T07:22:13.628383,0.76,3909
9416,greeting,hey hey,Hi!,2024-12-21T22:48:21.628383,0.99,3910
9417,product_inquiry,Information about smartwatch,We have smartwatch. It costs $581 and comes with 20% discount.,2024-12-08T07:43:08.628383,0.85,3910
9418,product_inquiry,Tell me about laptop,We have laptop. It costs $331 and comes with 20% discount.,2024-12-10T10:12:17.628383,0.83,3910
9419,technical_support,Help with bluetooth,"I can help with bluetooth. Start by update software, followed by try safe mode.",2024-12-12T06:37:27.628383,0.84,3910
9420,greeting,hiya,Hi!,2024-11-30T02:24:47.628383,0.98,3911
9421,payment_issue,Payment error purchase,"To resolve payment for purchase, try check card details. If needed, contact your bank.",2024-12-11T03:19:48.628383,0.79,3911
9422,product_inquiry,Tell me about speaker,"Yes, speaker is in stock. The price is $122 and free shipping.",2024-12-06T03:23:11.628383,0.75,3911
9423,greeting,sup,Hi there! Need any help?,2024-12-22T06:35:05.628383,0.99,3912
9424,payment_issue,Can't pay for purchase,"I'll help with your purchase payment. First verify billing address, then clear browser cache.",2024-12-16T22:47:52.628383,0.93,3912
9425,payment_issue,Can't pay for order,"To resolve payment for order, try try another payment method. If needed, contact your bank.",2024-12-07T08:18:49.628383,0.79,3912
9426,greeting,afternoon,Hi there!,2024-12-11T17:32:35.628383,0.96,3913
9427,order_status,Order #77697 status please,I've checked order #77697. Status: processing. Expected arrival: next week.,2024-12-17T16:46:04.628383,0.82,3913
9428,greeting,hi there,Hi there!,2024-12-10T18:33:29.628383,0.97,3913
9429,greeting,hello hello,Hey!,2024-12-08T21:50:29.628383,0.96,3914
9430,goodbye,night,"Take care, bye!",2024-11-24T02:51:00.628383,0.96,3914
9431,payment_issue,Can't pay for service,"I'll help with your service payment. First verify billing address, then try again in 1 hour.",2024-12-11T09:43:01.628383,0.92,3914
9432,payment_issue,Payment failed for order,"To resolve payment for order, try try another payment method. If needed, contact your bank.",2024-12-18T13:49:36.628383,0.91,3914
9433,order_status,Track order #20402,I've checked order #20402. Status: shipped. Expected arrival: in 2 days.,2024-11-24T13:17:18.628383,0.82,3914
9434,greeting,heya,Hi!,2024-12-06T04:59:56.628383,0.95,3915
9435,payment_issue,Payment error service,"I'll help with your service payment. First try another payment method, then try again in 1 hour.",2024-12-03T19:27:56.628383,0.85,3915
9436,technical_support,bluetooth not working,"To fix bluetooth, try: check settings. If that doesn't work, try safe mode.",2024-12-09T13:01:32.628383,0.8,3915
9437,goodbye,byee,See you later!,2024-11-25T09:17:10.628383,0.97,3915
9438,greeting,morning,Hey! How can I assist you?,2024-11-27T12:27:37.628383,0.97,3916
9439,technical_support,Help with bluetooth,"For bluetooth issues: First update software, then reset to defaults.",2024-12-03T17:31:10.628383,0.9,3916
9440,order_status,I need update on order #12379,Your order #12379 is processing. Estimated delivery: in 2 days.,2024-12-20T00:23:22.628383,0.77,3916
9441,payment_issue,Can't pay for subscription,"I'll help with your subscription payment. First check card details, then clear browser cache.",2024-11-24T13:23:10.628383,0.79,3916
9442,greeting,howdy,Hi! How can I help?,2024-11-24T02:39:37.628383,0.97,3917
9443,technical_support,Problem with wifi,"To fix wifi, try: check settings. If that doesn't work, reset to defaults.",2024-12-01T17:03:17.628383,0.9,3917
9444,payment_issue,Problem paying service,"I'll help with your service payment. First verify billing address, then clear browser cache.",2024-11-23T10:36:08.628383,0.78,3917
9445,order_status,Order #77697 status please,I've checked order #77697. Status: out for delivery. Expected arrival: in 2 days.,2024-11-29T06:34:58.628383,0.82,3917
9446,greeting,morning,Hi!,2024-12-14T14:52:07.628383,0.95,3918
9447,order_status,Can you check status of order #78398,I've checked order #78398. Status: out for delivery. Expected arrival: by end of week.,2024-11-26T08:04:40.628383,0.9,3918
9448,greeting,hi there,Hello! What brings you here?,2024-12-17T20:21:49.628383,0.97,3918
9449,greeting,hii,Hi there! Need any help?,2024-12-12T00:20:11.628383,0.96,3919
9450,order_status,Order #48453 status please,Your order #48453 is processing. Estimated delivery: tomorrow.,2024-12-09T12:15:21.628383,0.87,3919
9451,technical_support,app not working,"I can help with app. Start by restart the device, followed by try safe mode.",2024-12-20T18:55:30.628383,0.91,3919
9452,greeting,hey there,Hey! How can I assist you?,2024-12-13T18:31:08.628383,0.96,3920
9453,payment_issue,Can't pay for purchase,"I'll help with your purchase payment. First verify billing address, then clear browser cache.",2024-12-14T19:58:04.628383,0.94,3920
9454,payment_issue,Payment failed for subscription,"I'll help with your subscription payment. First check card details, then clear browser cache.",2024-11-26T15:30:16.628383,0.78,3920
9455,greeting,hi hi,Hey there!,2024-12-17T12:03:43.628383,0.96,3921
9456,technical_support,How to fix login,"For login issues: First restart the device, then try safe mode.",2024-12-15T18:05:38.628383,0.84,3921
9457,order_status,I need update on order #93162,Your order #93162 is out for delivery. Estimated delivery: in 2 days.,2024-12-03T20:44:21.628383,0.75,3921
9458,greeting,hey,Hey! How can I assist you?,2024-12-17T13:59:51.628383,0.96,3922
